symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size
BTC,BUY,LIMIT,IOC,0.012,95242.22,94866.60,FILLED,0.012,0.012,1745621302493,1142.90664
BNB,BUY,LIMIT,IOC,1.35,603.015,600.030,FILLED,0.09,1.35,1745621302493,814.07025
MEMEFI,SELL,LIMIT,IOC,104081,0.0026242,0.0026620,FILLED,104081,104081,1745621308129,273.1293602
1000PEPE,BUY,LIMIT,IOC,1288121,0.0092451,0.0091902,FILLED,132866,1288121,1745621341123,11908.8074571
1000PEPE,BUY,LIMIT,IOC,64640,0.0092493,0.0091884,FILLED,18924,64640,1745621348108,597.8747520000001
BTC,BUY,LIMIT,IOC,0.127,95264.54,94890.00,FILLED,0.127,0.127,1745621348127,12098.59658
1000PEPE,BUY,LIMIT,IOC,8105,0.0092496,0.0091913,FILLED,8105,8105,1745621349620,74.968008
MEMEFI,SELL,LIMIT,IOC,4881,0.0026236,0.0026540,FILLED,4881,4881,1745621356347,12.8057916
1000BONK,BUY,LIMIT,IOC,1635,0.0191258,0.0189370,FILLED,1635,1635,1745621359121,31.270683
STO,BUY,LIMIT,IOC,210,0.1460651,0.1426100,FILLED,70,210,1745621359121,30.673671000000002
CGPT,BUY,LIMIT,IOC,272,0.1011130,0.1000800,FILLED,272,272,1745621359121,27.502736
1000PEPE,BUY,LIMIT,IOC,234073,0.0092465,0.0091899,FILLED,207666,234073,1745621364284,2164.3559944999997
1000BONK,BUY,LIMIT,IOC,31563,0.0191549,0.0189929,FILLED,13338,31563,1745621364284,604.5861087
1000FLOKI,BUY,LIMIT,IOC,6284,0.0814650,0.0806600,FILLED,468,6284,1745621364284,511.92605999999995
1000PEPE,BUY,LIMIT,IOC,34582,0.0092510,0.0091920,FILLED,17252,34582,1745621365541,319.918082
MEMEFI,SELL,LIMIT,IOC,323713,0.0026110,0.0026434,FILLED,165947,323713,1745621368320,845.214643
1000PEPE,BUY,LIMIT,IOC,109089,0.0092522,0.0091950,FILLED,16400,109089,1745621370088,1009.3132458
1000BONK,BUY,LIMIT,IOC,26195,0.0191730,0.0190000,FILLED,26195,26195,1745621375037,502.23673499999995
BTC,BUY,LIMIT,IOC,0.009,95257.12,94873.60,FILLED,0.009,0.009,1745621375037,857.3140799999999
SUI,BUY,LIMIT,IOC,87.4,3.566059,3.531200,FILLED,84.2,87.4,1745621375037,311.67355660000004
LAYER,BUY,LIMIT,IOC,62.0,2.581754,2.556300,FILLED,4.8,62.0,1745621375037,160.068748
ONDO,BUY,LIMIT,IOC,172.1,1.0074931,0.9975000,FILLED,172.1,172.1,1745621375037,173.38956251
1000PEPE,BUY,LIMIT,IOC,2000,0.0092555,0.0091995,FILLED,2000,2000,1745621378217,18.511
1000PEPEUSDC,BUY,LIMIT,IOC,5640,0.0093347,0.0092075,FILLED,5110,5640,1745621379197,52.647707999999994
1000PEPE,BUY,LIMIT,IOC,14518,0.0092562,0.0092012,FILLED,14518,14518,1745621379534,134.38151159999998
1000PEPE,BUY,LIMIT,IOC,10094,0.0092601,0.0091998,FILLED,10094,10094,1745621383193,93.4714494
WIF,BUY,LIMIT,IOC,125.8,0.6418912,0.6354000,FILLED,125.8,125.8,1745621392328,80.74991296
1000PEPE,BUY,LIMIT,IOC,16312,0.0092658,0.0091956,FILLED,16312,16312,1745621400100,151.1437296
ADA,BUY,LIMIT,IOC,158,0.71837,0.71510,FILLED,158,158,1745621410429,113.50246
1000BONKUSDC,BUY,LIMIT,IOC,3531,0.0191804,0.0189850,FILLED,3531,3531,1745621412088,67.7259924
TRUMP,BUY,LIMIT,IOC,8.32,13.460145,13.331000,FILLED,8.32,8.32,1745621412088,111.98840640000002
1000BONK,BUY,LIMIT,IOC,3183,0.0191722,0.0189880,FILLED,3183,3183,1745621412088,61.0251126
1000FLOKI,BUY,LIMIT,IOC,738,0.0816789,0.0809062,FILLED,65,738,1745621412088,60.2790282
SUIUSDC,BUY,LIMIT,IOC,15.3,3.565302,3.529060,FILLED,15.3,15.3,1745621412088,54.5491206
1000PEPEUSDC,BUY,LIMIT,IOC,4674,0.0093427,0.0092007,FILLED,4674,4674,1745621412088,43.667779800000005
1000PEPE,BUY,LIMIT,IOC,1395,0.0092570,0.0091942,FILLED,1395,1395,1745621412088,12.913515
1000BONK,BUY,LIMIT,IOC,2232,0.0191855,0.0189890,FILLED,2232,2232,1745621420397,42.822036000000004
RARE,BUY,LIMIT,IOC,5352,0.0646787,0.0641214,FILLED,224,5352,1745621420430,346.1604024
FET,SELL,LIMIT,IOC,287,0.7232174,0.7305000,FILLED,67,287,1745621424223,207.5633938
FET,SELL,LIMIT,IOC,33,0.7227915,0.7294000,FILLED,33,33,1745621429339,23.8521195
MEMEFI,SELL,LIMIT,IOC,67703,0.0025886,0.0026369,FILLED,6523,67703,1745621432187,175.2559858
INIT,SELL,LIMIT,IOC,1501,0.8059333,0.8135262,FILLED,1,1501,1745621441244,1209.7058832999999
VOXEL,BUY,LIMIT,IOC,1222,0.0884236,0.0854751,FILLED,29,1222,1745621447476,108.0536392
CETUS,SELL,LIMIT,IOC,2919,0.1856586,0.1874968,FILLED,617,2919,1745621463516,541.9374534
WCT,BUY,LIMIT,IOC,2497,0.4051938,0.4016000,FILLED,373,2497,1745621468548,1011.7689186
MEMEFI,BUY,LIMIT,IOC,12019,0.0026895,0.0026580,FILLED,12019,12019,1745621472264,32.3251005
MEMEFI,SELL,LIMIT,IOC,213596,0.0025990,0.0026460,FILLED,213596,213596,1745621479492,555.1360040000001
VOXEL,BUY,LIMIT,IOC,3607,0.0885981,0.0865470,FILLED,2969,3607,1745621481396,319.5733467
VOXEL,BUY,LIMIT,IOC,16149,0.0894377,0.0866352,FILLED,1869,16149,1745621487190,1444.3294173
1MBABYDOGE,BUY,LIMIT,IOC,675185,0.0014572,0.0014427,FILLED,2516,675185,1745621507165,983.879582
MEMEFI,BUY,LIMIT,IOC,8096,0.0027110,0.0026740,FILLED,8096,8096,1745621520312,21.948256
MEMEFI,BUY,LIMIT,IOC,21344,0.0027284,0.0026980,FILLED,21344,21344,1745621529144,58.23496960000001
MEMEFI,BUY,LIMIT,IOC,47698,0.0027399,0.0027399,FILLED,47698,47698,1745621531084,130.6877502
MEMEFI,BUY,LIMIT,IOC,2796,0.0027593,0.0027350,FILLED,2796,2796,1745621532154,7.715002800000001
OM,SELL,LIMIT,IOC,1407.4,0.5104109,0.5144688,FILLED,8.2,1407.4,1745621532434,718.3523006600001
AERGO,BUY,LIMIT,IOC,1,0.2150560,0.2120300,FILLED,1,1,1745621532563,0.215056
1000000MOG,SELL,LIMIT,IOC,0.4,0.6444368,0.6494000,FILLED,0.4,0.4,1745621532563,0.25777472
MEMEFI,BUY,LIMIT,IOC,1863,0.0027638,0.0027300,FILLED,1863,1863,1745621533162,5.1489594
BTC,BUY,LIMIT,IOC,0.002,95130.38,94805.20,FILLED,0.002,0.002,1745621533417,190.26076
VOXEL,BUY,LIMIT,IOC,18072,0.0895087,0.0867118,FILLED,1853,18072,1745621546513,1617.6012263999999
INIT,SELL,LIMIT,IOC,92,0.8027071,0.8099000,FILLED,40,92,1745621548447,73.8490532
VOXEL,BUY,LIMIT,IOC,1298,0.0897753,0.0872819,FILLED,263,1298,1745621550218,116.52833940000001
MEMEFI,BUY,LIMIT,IOC,436977,0.0027521,0.0027092,FILLED,18496,436977,1745621648644,1202.6044017
FIS,BUY,LIMIT,IOC,224,0.2101100,0.2084222,FILLED,195,224,1745621662551,47.06464
INIT,SELL,LIMIT,IOC,8,0.8019068,0.8097000,FILLED,8,8,1745621673570,6.4152544
MEMEFI,BUY,LIMIT,IOC,179112,0.0027312,0.0026980,FILLED,179112,179112,1745621677241,489.1906944
FIS,BUY,LIMIT,IOC,7279,0.2111668,0.2092300,FILLED,7279,7279,1745621677241,1537.0831372
INIT,SELL,LIMIT,IOC,81,0.8015713,0.8091000,FILLED,81,81,1745621677253,64.9272753
WIFUSDC,SELL,LIMIT,IOC,258.2,0.6227860,0.6320000,FILLED,220.8,258.2,1745621679303,160.80334519999997
MEMEFI,SELL,LIMIT,IOC,1894,0.0026359,0.0026490,FILLED,1894,1894,1745621697298,4.9923946
MEMEFI,SELL,LIMIT,IOC,294464,0.0026016,0.0026498,FILLED,41857,294464,1745621698328,766.0775424
MEMEFI,SELL,LIMIT,IOC,819911,0.0025926,0.0026280,FILLED,332460,819911,1745621710489,2125.7012586
MEMEFI,SELL,LIMIT,IOC,5046,0.0025729,0.0025970,FILLED,5046,5046,1745621714102,12.9828534
MEMEFI,SELL,LIMIT,IOC,267166,0.0025645,0.0026002,FILLED,44872,267166,1745621716080,685.147207
MEMEFI,BUY,LIMIT,IOC,45655,0.0026567,0.0026267,FILLED,34039,45655,1745621726185,121.2916385
1000BONKUSDC,BUY,LIMIT,IOC,1456,0.0190129,0.0188369,FILLED,336,1456,1745621734237,27.6827824
FIS,SELL,LIMIT,IOC,696,0.2039290,0.2047893,FILLED,16,696,1745621756092,141.934584
FIS,SELL,LIMIT,IOC,130,0.2030497,0.2046500,FILLED,130,130,1745621759198,26.396461
FIS,SELL,LIMIT,IOC,417,0.2025680,0.2040000,FILLED,417,417,1745621768369,84.470856
MEMEFI,BUY,LIMIT,IOC,10712,0.0026917,0.0026510,FILLED,10712,10712,1745621772349,28.8334904
FIS,BUY,LIMIT,IOC,178,0.2068166,0.2054700,FILLED,91,178,1745621793561,36.8133548
FIS,BUY,LIMIT,IOC,72,0.2108645,0.2097500,FILLED,72,72,1745621799212,15.182244
MEMEFI,SELL,LIMIT,IOC,119092,0.0025914,0.0026269,FILLED,4019,119092,1745621840377,308.6150088
MEMEFI,SELL,LIMIT,IOC,16270,0.0025831,0.0026250,FILLED,16270,16270,1745621845457,42.027037
ONDO,SELL,LIMIT,IOC,181.9,0.9845969,0.9946000,FILLED,181.9,181.9,1745621850340,179.09817611
MEMEFI,SELL,LIMIT,IOC,10036,0.0025799,0.0026180,FILLED,10036,10036,1745621852057,25.8918764
FARTCOIN,BUY,LIMIT,IOC,3794.7,1.0580997,1.0484609,FILLED,498.3,3794.7,1745621854286,4015.1709315900002
MEMEFI,SELL,LIMIT,IOC,12090,0.0025780,0.0026120,FILLED,12090,12090,1745621855404,31.16802
MEMEFI,SELL,LIMIT,IOC,8934,0.0025702,0.0026120,FILLED,8934,8934,1745621863557,22.9621668
1000PEPEUSDC,SELL,LIMIT,IOC,70652,0.0090148,0.0091479,FILLED,20952,70652,1745621864505,636.9136496
ETC,BUY,LIMIT,IOC,63.03,17.445,17.357,FILLED,10.80,63.03,1745621873295,1099.55835
FIS,SELL,LIMIT,IOC,177,0.2031000,0.2043900,FILLED,177,177,1745621874248,35.9487
FIS,SELL,LIMIT,IOC,35,0.2025161,0.2056500,FILLED,35,35,1745621876270,7.0880635000000005
MEMEFI,SELL,LIMIT,IOC,139,0.0025907,0.0026270,FILLED,139,139,1745621876270,0.3601073
BABY,BUY,LIMIT,IOC,5,0.0770514,0.0760600,FILLED,5,5,1745621876270,0.385257
WCT,BUY,LIMIT,IOC,1,0.4070060,0.4036000,FILLED,1,1,1745621876270,0.407006
HYPER,BUY,LIMIT,IOC,1,0.2013598,0.1997000,FILLED,1,1,1745621876270,0.2013598
ZEREBRO,SELL,LIMIT,IOC,237,0.0503309,0.0505600,FILLED,237,237,1745621897118,11.928423299999999
ZEREBRO,SELL,LIMIT,IOC,2762,0.0500519,0.0504600,FILLED,845,2762,1745621898459,138.2433478
MEMEFI,SELL,LIMIT,IOC,3803,0.0025756,0.0026110,FILLED,3803,3803,1745621902245,9.7950068
WCT,SELL,LIMIT,IOC,13,0.3985956,0.4023000,FILLED,13,13,1745621910561,5.1817428
INIT,BUY,LIMIT,IOC,617,0.8191725,0.8118500,FILLED,1,617,1745621911548,505.42943249999996
INIT,BUY,LIMIT,IOC,272,0.8207055,0.8136595,FILLED,11,272,1745621919460,223.231896
MEMEFI,BUY,LIMIT,IOC,102526,0.0026541,0.0026224,FILLED,46374,102526,1745621964224,272.1142566
RLC,BUY,LIMIT,IOC,9.0,1.2936,1.2681,FILLED,9.0,9.0,1745621966355,11.6424
WLD,BUY,LIMIT,IOC,2113,1.0689219,1.0630259,FILLED,123,2113,1745621967037,2258.6319747000002
MEMEFI,BUY,LIMIT,IOC,89431,0.0026634,0.0026280,FILLED,30742,89431,1745621969460,238.19052539999998
WLD,BUY,LIMIT,IOC,4935,1.0713465,1.0637158,FILLED,236,4935,1745621970229,5287.0949775
WLD,BUY,LIMIT,IOC,6,1.0707188,1.0649000,FILLED,6,6,1745621973197,6.424312800000001
JELLYJELLY,BUY,LIMIT,IOC,2961,0.0270820,0.0265700,FILLED,2209,2961,1745621978374,80.189802
WLD,BUY,LIMIT,IOC,11,1.0720695,1.0655000,FILLED,11,11,1745621980444,11.7927645
SUI,BUY,LIMIT,IOC,827.2,3.571776,3.536900,FILLED,143.1,827.2,1745622007140,2954.5731072
ETC,BUY,LIMIT,IOC,0.39,17.483,17.399,FILLED,0.39,0.39,1745622009353,6.818370000000001
MEMEFI,SELL,LIMIT,IOC,25912,0.0025523,0.0025730,FILLED,25912,25912,1745622014124,66.1351976
RAYSOL,BUY,LIMIT,IOC,180.1,2.7683623,2.7410493,FILLED,88.8,180.1,1745622014253,498.58205023
ETC,BUY,LIMIT,IOC,160.56,17.487,17.401,FILLED,6.16,160.56,1745622014323,2807.71272
MEMEFI,SELL,LIMIT,IOC,100165,0.0025452,0.0025737,FILLED,27891,100165,1745622015286,254.93995800000002
MEMEFI,SELL,LIMIT,IOC,5741,0.0025385,0.0025770,FILLED,5741,5741,1745622016562,14.5735285
MEMEFI,SELL,LIMIT,IOC,33412,0.0025360,0.0025780,FILLED,33412,33412,1745622018221,84.732832
1000XEC,SELL,LIMIT,IOC,35046,0.02464,0.02486,FILLED,6242,35046,1745622018405,863.5334399999999
RAYSOL,BUY,LIMIT,IOC,31.6,2.7762580,2.7501000,FILLED,31.6,31.6,1745622020344,87.7297528
OMNI,BUY,LIMIT,IOC,396.33,2.6024,2.5638,FILLED,35.70,396.33,1745622021149,1031.4091919999998
WLD,BUY,LIMIT,IOC,2,1.0724193,1.0672000,FILLED,2,2,1745622022302,2.1448386
WLDUSDC,BUY,LIMIT,IOC,480.5,1.0741706,1.0664992,FILLED,76.7,480.5,1745622024544,516.1389733
1000BONKUSDC,BUY,LIMIT,IOC,8144,0.0192327,0.0190462,FILLED,1981,8144,1745622032174,156.6311088
1000BONK,BUY,LIMIT,IOC,29927,0.0192435,0.0190860,FILLED,29611,29927,1745622038436,575.9002245
KERNEL,SELL,LIMIT,IOC,17635,0.1682152,0.1699000,FILLED,3988,17635,1745622044321,2966.4750520000002
INIT,BUY,LIMIT,IOC,28,0.8200785,0.8125000,FILLED,15,28,1745622045125,22.962198
EOS,SELL,LIMIT,IOC,1670.0,0.685,0.687,FILLED,1670.0,1670.0,1745622045573,1143.95
HEI,BUY,LIMIT,IOC,79.8,0.347431,0.344100,FILLED,79.8,79.8,1745622048135,27.724993799999996
SUI,BUY,LIMIT,IOC,42.5,3.573883,3.538600,FILLED,27.6,42.5,1745622048171,151.8900275
WCT,BUY,LIMIT,IOC,944,0.4084000,0.4044000,FILLED,944,944,1745622049364,385.52959999999996
1000BONK,BUY,LIMIT,IOC,187866,0.0193004,0.0190955,FILLED,18053,187866,1745622051174,3625.8889464
1000SHIB,BUY,LIMIT,IOC,460172,0.014171,0.014080,FILLED,853,460172,1745622051174,6521.097412
1000BONK,BUY,LIMIT,IOC,2902,0.0193029,0.0191200,FILLED,2902,2902,1745622056133,56.0170158
1000BONK,BUY,LIMIT,IOC,106390,0.0193136,0.0191411,FILLED,13513,106390,1745622058212,2054.773904
1000BONK,BUY,LIMIT,IOC,84597,0.0193169,0.0191421,FILLED,1104,84597,1745622059318,1634.1517893
MEMEFI,SELL,LIMIT,IOC,235185,0.0025599,0.0025957,FILLED,16107,235185,1745622061523,602.0500815
1000BONK,BUY,LIMIT,IOC,7393,0.0193542,0.0191780,FILLED,7393,7393,1745622071124,143.0856006
BSV,SELL,LIMIT,IOC,8.6,44.53478,45.16279,FILLED,1.0,8.6,1745622085193,382.999108
BSV,SELL,LIMIT,IOC,24.3,44.45773,45.10786,FILLED,0.3,24.3,1745622089397,1080.322839
BSV,SELL,LIMIT,IOC,8.9,44.43202,44.98707,FILLED,2.6,8.9,1745622096167,395.44497800000005
WLD,BUY,LIMIT,IOC,136,1.0742955,1.0688000,FILLED,126,136,1745622096268,146.10418800000002
WLD,BUY,LIMIT,IOC,25,1.0751000,1.0688000,FILLED,25,25,1745622097389,26.877499999999998
WCT,SELL,LIMIT,IOC,3711,0.3987074,0.4022000,FILLED,2107,3711,1745622097453,1479.6031613999999
BSV,SELL,LIMIT,IOC,2.2,44.33376,44.99727,FILLED,0.1,2.2,1745622099592,97.534272
MEMEFI,BUY,LIMIT,IOC,17300,0.0026591,0.0026200,FILLED,17300,17300,1745622102124,46.002430000000004
VIRTUAL,SELL,LIMIT,IOC,1112.2,0.9267435,0.9351480,FILLED,445.2,1112.2,1745622103150,1030.7241207000002
MEMEFI,BUY,LIMIT,IOC,69134,0.0026627,0.0026310,FILLED,69134,69134,1745622109089,184.0831018
INIT,SELL,LIMIT,IOC,1285,0.8000530,0.8076902,FILLED,15,1285,1745622114482,1028.068105
BSV,SELL,LIMIT,IOC,133.8,44.24067,44.80515,FILLED,10.7,133.8,1745622124205,5919.401646
BSV,SELL,LIMIT,IOC,10.2,44.16824,44.44098,FILLED,5.9,10.2,1745622128394,450.51604799999996
BSV,SELL,LIMIT,IOC,0.3,44.05954,44.46000,FILLED,0.3,0.3,1745622129501,13.217861999999998
BSV,SELL,LIMIT,IOC,109.2,44.01986,44.34929,FILLED,11.3,109.2,1745622130551,4806.968712
BSV,SELL,LIMIT,IOC,108.2,43.92295,44.60752,FILLED,25.4,108.2,1745622132584,4752.46319
ZEREBRO,BUY,LIMIT,IOC,75383,0.0512666,0.0508035,FILLED,14724,75383,1745622132584,3864.6301078
MEMEFI,BUY,LIMIT,IOC,2407,0.0026786,0.0026420,FILLED,2407,2407,1745622140478,6.4473902
BSV,SELL,LIMIT,IOC,4.6,43.85174,44.31000,FILLED,4.6,4.6,1745622163133,201.71800399999998
BSV,SELL,LIMIT,IOC,0.3,43.76907,44.31000,FILLED,0.3,0.3,1745622167174,13.130721
1000BONK,BUY,LIMIT,IOC,12845,0.0193766,0.0192010,FILLED,12845,12845,1745622167540,248.892427
1000BONK,BUY,LIMIT,IOC,8314,0.0193947,0.0192373,FILLED,3116,8314,1745622171440,161.2475358
1000BONK,BUY,LIMIT,IOC,10844,0.0194193,0.0192815,FILLED,1598,10844,1745622177075,210.5828892
1000BONK,BUY,LIMIT,IOC,4116,0.0194324,0.0192620,FILLED,4116,4116,1745622178523,79.9837584
1000BONK,BUY,LIMIT,IOC,240833,0.0194502,0.0192753,FILLED,128068,240833,1745622180287,4684.2500166
1000BONK,BUY,LIMIT,IOC,2719483,0.0194812,0.0192605,FILLED,14948,2719483,1745622197517,52978.7922196
1000BONK,BUY,LIMIT,IOC,142578,0.0194975,0.0193615,FILLED,676,142578,1745622206156,2779.9145550000003
1000FLOKI,BUY,LIMIT,IOC,11909,0.0822090,0.0814339,FILLED,97,11909,1745622206351,979.0269810000001
1000SHIB,BUY,LIMIT,IOC,33302,0.014171,0.014079,FILLED,33302,33302,1745622206351,471.922642
1000XEC,BUY,LIMIT,IOC,1897,0.02497,0.02473,FILLED,1897,1897,1745622206351,47.368089999999995
OP,BUY,LIMIT,IOC,55.5,0.8203572,0.8150000,FILLED,55.5,55.5,1745622206351,45.5298246
XAI,BUY,LIMIT,IOC,821,0.0629858,0.0620500,FILLED,660,821,1745622206351,51.71134179999999
1000LUNC,BUY,LIMIT,IOC,655,0.0652542,0.0646300,FILLED,655,655,1745622206351,42.741501
1000BONK,BUY,LIMIT,IOC,5160,0.0195268,0.0193740,FILLED,5160,5160,1745622207601,100.75828800000001
1000PEPE,BUY,LIMIT,IOC,13942,0.0092122,0.0091495,FILLED,13942,13942,1745622208147,128.4364924
WIF,BUY,LIMIT,IOC,13133.2,0.6422844,0.6361648,FILLED,2496.8,13133.2,1745622208300,8435.24948208
EPT,BUY,LIMIT,IOC,13882,0.0107286,0.0105500,FILLED,7470,13882,1745622217090,148.9344252
STO,BUY,LIMIT,IOC,98,0.1474886,0.1440000,FILLED,8,98,1745622232504,14.4538828
STO,BUY,LIMIT,IOC,116,0.1477151,0.1439410,FILLED,6,116,1745622237193,17.134951599999997
ALPACA,BUY,LIMIT,IOC,37,0.1714504,0.1682600,FILLED,37,37,1745622237218,6.3436648
BSV,SELL,LIMIT,IOC,14.1,43.68845,44.35000,FILLED,14.1,14.1,1745622241273,616.007145
FET,BUY,LIMIT,IOC,350,0.7463463,0.7394000,FILLED,350,350,1745622244359,261.221205
1000FLOKI,BUY,LIMIT,IOC,760,0.0823815,0.0816900,FILLED,760,760,1745622245125,62.609939999999995
1000BONK,BUY,LIMIT,IOC,1797,0.0195350,0.0193670,FILLED,1797,1797,1745622245125,35.104395000000004
1000SATS,BUY,LIMIT,IOC,569476,0.0000483,0.0000480,FILLED,569476,569476,1745622245125,27.5056908
1000LUNC,BUY,LIMIT,IOC,397,0.0652806,0.0646600,FILLED,42,397,1745622245125,25.916398199999996
1000FLOKI,BUY,LIMIT,IOC,279,0.0824889,0.0816700,FILLED,279,279,1745622246197,23.014403100000003
1000BONK,BUY,LIMIT,IOC,144396,0.0195818,0.0194550,FILLED,6952,144396,1745622249120,2827.5335928
1000BONK,BUY,LIMIT,IOC,4520,0.0196070,0.0194530,FILLED,4520,4520,1745622251197,88.62364
SOL,SELL,LIMIT,IOC,0.53,150.2566,150.9400,FILLED,0.53,0.53,1745622251284,79.635998
BSV,SELL,LIMIT,IOC,23.0,43.63345,44.15921,FILLED,1.3,23.0,1745622254473,1003.5693500000001
BSV,SELL,LIMIT,IOC,2.2,43.56715,44.11000,FILLED,1.6,2.2,1745622256323,95.84773
BSV,SELL,LIMIT,IOC,176.3,43.35627,44.05196,FILLED,18.4,176.3,1745622257543,7643.710401000001
BSV,SELL,LIMIT,IOC,85.7,43.41256,44.07084,FILLED,0.1,85.7,1745622260188,3720.456392
BSV,SELL,LIMIT,IOC,10.9,43.37310,43.93403,FILLED,1.7,10.9,1745622267596,472.76679
WIF,BUY,LIMIT,IOC,69.6,0.6453818,0.6387000,FILLED,69.6,69.6,1745622271162,44.91857328
1000BONK,BUY,LIMIT,IOC,98146,0.0196739,0.0194818,FILLED,4391,98146,1745622278205,1930.9145894
MEMEFI,SELL,LIMIT,IOC,8717,0.0025868,0.0026210,FILLED,8717,8717,1745622281421,22.549135600000003
MEW,BUY,LIMIT,IOC,276034,0.0028834,0.0028550,FILLED,276034,276034,1745622281504,795.9164356
BSV,BUY,LIMIT,IOC,78.1,44.84092,44.18181,FILLED,3.8,78.1,1745622284530,3502.0758519999995
MEMEFI,SELL,LIMIT,IOC,377551,0.0025804,0.0026174,FILLED,1681,377551,1745622285245,974.2326004
HYPER,SELL,LIMIT,IOC,592,0.1975652,0.1996000,FILLED,592,592,1745622291453,116.9585984
1000BONK,BUY,LIMIT,IOC,25013,0.0196900,0.0194956,FILLED,2730,25013,1745622299422,492.50597
POPCAT,BUY,LIMIT,IOC,4741,0.4014520,0.3983862,FILLED,1434,4741,1745622299422,1903.2839319999998
LEVER,BUY,LIMIT,IOC,254355,0.0008389,0.0008223,FILLED,5073,254355,1745622308551,213.37840949999998
PROMPT,BUY,LIMIT,IOC,637,0.3422702,0.3366945,FILLED,352,637,1745622326175,218.0261174
1000FLOKI,BUY,LIMIT,IOC,2748,0.0825545,0.0817500,FILLED,2748,2748,1745622331348,226.859766
1000FLOKI,BUY,LIMIT,IOC,3595,0.0825990,0.0817800,FILLED,3595,3595,1745622341512,296.94340500000004
POL,SELL,LIMIT,IOC,2963,0.2467612,0.2491581,FILLED,63,2963,1745622343420,731.1534356000001
NEIRO,BUY,LIMIT,IOC,56293,0.00024482,0.00024250,FILLED,56293,56293,1745622352059,13.78165226
FET,BUY,LIMIT,IOC,560,0.7484672,0.7416075,FILLED,42,560,1745622398143,419.141632
FET,BUY,LIMIT,IOC,50637,0.7514681,0.7421738,FILLED,522,50637,1745622399215,38052.0901797
FET,BUY,LIMIT,IOC,70,0.7493280,0.7424000,FILLED,70,70,1745622400480,52.45296
FET,BUY,LIMIT,IOC,500,0.7496653,0.7424000,FILLED,50,500,1745622402420,374.83265
TRUMP,BUY,LIMIT,IOC,2.00,13.477822,13.351000,FILLED,0.30,2.00,1745622402420,26.955644
1000FLOKI,BUY,LIMIT,IOC,253,0.0827188,0.0819600,FILLED,24,253,1745622403182,20.9278564
1000BONK,BUY,LIMIT,IOC,25952,0.0197302,0.0196307,FILLED,8971,25952,1745622403461,512.0381504
ALPACA,BUY,LIMIT,IOC,678,0.1721183,0.1684330,FILLED,44,678,1745622403461,116.6962074
HYPER,SELL,LIMIT,IOC,456,0.1973891,0.1994000,FILLED,456,456,1745622403461,90.0094296
KERNEL,SELL,LIMIT,IOC,571,0.1687905,0.1704000,FILLED,271,571,1745622403461,96.37937550000001
SUI,BUY,LIMIT,IOC,2.1,3.583814,3.548100,FILLED,2.1,2.1,1745622405035,7.5260094
HEI,BUY,LIMIT,IOC,2539.9,0.347459,0.344728,FILLED,720.0,2539.9,1745622405055,882.5111141000001
1000BONK,BUY,LIMIT,IOC,87472,0.0197686,0.0196391,FILLED,11196,87472,1745622405161,1729.1989792000002
1000FLOKI,BUY,LIMIT,IOC,151,0.0827685,0.0819100,FILLED,151,151,1745622405485,12.4980435
BABY,BUY,LIMIT,IOC,323,0.0780047,0.0769000,FILLED,7,323,1745622408545,25.195518099999997
1000BONK,BUY,LIMIT,IOC,93731,0.0198407,0.0196728,FILLED,5827,93731,1745622410521,1859.6886517
AI16Z,SELL,LIMIT,IOC,709.1,0.2293357,0.2318000,FILLED,709.1,709.1,1745622410521,162.62194487000002
WIF,BUY,LIMIT,IOC,0.3,0.6470887,0.6400000,FILLED,0.3,0.3,1745622414304,0.19412660999999998
1000FLOKI,BUY,LIMIT,IOC,57440,0.0828364,0.0820975,FILLED,2236,57440,1745622415434,4758.122816
PROMPT,BUY,LIMIT,IOC,584,0.3430574,0.3377212,FILLED,124,584,1745622416520,200.3455216
1000FLOKI,BUY,LIMIT,IOC,25403,0.0828455,0.0820654,FILLED,1236,25403,1745622417458,2104.5242365
FET,BUY,LIMIT,IOC,978,0.7500471,0.7426005,FILLED,57,978,1745622419172,733.5460638
ZEREBRO,BUY,LIMIT,IOC,103503,0.0531568,0.0529902,FILLED,7738,103503,1745622430190,5501.8882704
1000PEPEUSDC,BUY,LIMIT,IOC,201809,0.0093310,0.0091962,FILLED,2854,201809,1745622431264,1883.0797790000001
ZEREBRO,BUY,LIMIT,IOC,20516,0.0532824,0.0529006,FILLED,1817,20516,1745622431372,1093.1417184
1000FLOKI,BUY,LIMIT,IOC,5076,0.0830391,0.0822836,FILLED,1778,5076,1745622434282,421.5064716
JELLYJELLY,BUY,LIMIT,IOC,89628,0.0275134,0.0271602,FILLED,25605,89628,1745622437414,2465.9710152000002
FET,BUY,LIMIT,IOC,44,0.7504747,0.7430000,FILLED,44,44,1745622444220,33.0208868
INIT,BUY,LIMIT,IOC,49,0.8246734,0.8173000,FILLED,49,49,1745622445202,40.4089966
IP,BUY,LIMIT,IOC,55.6,4.122010,4.066375,FILLED,16.3,55.6,1745622446040,229.18375600000002
1000FLOKI,BUY,LIMIT,IOC,4072,0.0831844,0.0825100,FILLED,1407,4072,1745622446152,338.7268768
